"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000042978","Ncald","neurocalcin delta","553106",1740.29907789234,1.86473826287954,0.0874851752169929,21.3149057340784,8.25735320925521e-101,5.84125166022713e-98,"up"
"ENSRNOG00000025624","Arhgap20","Rho GTPase activating protein 20","367085",2378.62819434711,1.53649856051829,0.0725110132290848,21.1898647128819,1.18437088732607e-99,7.97927586375681e-97,"up"
"ENSRNOG00000014149","Npy1r","neuropeptide Y receptor Y1","29358",1080.98765663262,2.11323132511218,0.100304051217946,21.0682549652998,1.55559228061609e-98,1.0003872539162e-95,"up"
"ENSRNOG00000011320","Igfbpl1","insulin-like growth factor binding protein-like 1","366366",8015.1240941637,-1.00538997773703,0.0481529786844005,-20.8790817350356,8.29710724205396e-97,5.10380318524259e-94,"down"
"ENSRNOG00000013781","Kcnq5","potassium voltage-gated channel subfamily Q member 5","259273",1664.37384171911,1.55489468155134,0.0746497015243261,20.8292149841302,2.3528580983345e-96,1.38700984896819e-93,"up"
"ENSRNOG00000048145","Sstr1","somatostatin receptor 1","25033",642.584728243978,2.30091719429076,0.110661395120507,20.7924108654615,5.0698684237481e-96,2.86913993836752e-93,"up"
"ENSRNOG00000011921","Dusp4","dual specificity phosphatase 4","60587",13855.7747808895,-0.918309792429689,0.0447506362347182,-20.5205974639809,1.40969334537865e-93,7.67090055785276e-91,"down"
"ENSRNOG00000009949","Pcdh18","protocadherin 18","295027",2111.01263935343,-1.65747184611689,0.0817710113471814,-20.2696752652311,2.3822351972102e-91,1.24829124333814e-88,"down"
"ENSRNOG00000028658","Olig2","oligodendrocyte transcription factor 2","304103",350.5588851619,3.69648321941959,0.183521964470246,20.1419117874519,3.168660977364e-90,1.60107912527664e-87,"up"
"ENSRNOG00000056643","Cdh8","cadherin 8","84408",4109.78563094721,1.08525947267947,0.0540591534507938,20.0754063540285,1.21088347117312e-89,5.90744115522667e-87,"up"
"ENSRNOG00000006867","Etv1","ETS variant transcription factor 1","362733",1551.48330179843,1.41214973376487,0.0708637207064123,19.9276825953776,2.34156064928586e-88,1.10428000220321e-85,"up"
"ENSRNOG00000014426","Lox","lysyl oxidase","24914",564.468474494351,2.30834182726707,0.116398751917421,19.8313279931448,1.59765527222608e-87,7.29149251337247e-85,"up"
"ENSRNOG00000007256","C5h8orf88","similar to human chromosome 8 open reading frame 88","100912373",914.142843825449,2.05974591103681,0.104367905570283,19.7354339898078,1.07023939755422e-86,4.73179593643658e-84,"up"
"ENSRNOG00000020698","Rnd2","Rho family GTPase 2","303553",2104.90546798587,-1.3754413273451,0.0697607622683576,-19.7165467036328,1.55489093875209e-86,6.6662415155953e-84,"down"
"ENSRNOG00000059362",NA,NA,NA,1908.08842672521,1.4910455342899,0.0759363968033786,19.6354527875566,7.69914841204134e-86,3.20375152157532e-83,"up"
"ENSRNOG00000014320","Inhba","inhibin subunit beta A","29200",1498.03568415007,1.6007775462059,0.081865815395238,19.5536749799358,3.8384826603191e-85,1.55162436223413e-82,"up"
"ENSRNOG00000037793",NA,NA,NA,1594.41129922347,1.39881848700381,0.0717207553963304,19.5036775515526,1.021653712665e-84,4.01509909077344e-82,"up"
"ENSRNOG00000016552","Hmgcs1","3-hydroxy-3-methylglutaryl-CoA synthase 1","29637",35383.6572307199,0.799206027119638,0.0412303137396941,19.3839424110472,1.05450419733877e-83,4.03219604971592e-81,"up"
"ENSRNOG00000017206","Igfbp5","insulin-like growth factor binding protein 5","25285",2206.10915212593,1.42060405724609,0.0735521295669327,19.3142478077856,4.07626520848996e-83,1.51765789920305e-80,"up"
"ENSRNOG00000052745","Met","MET proto-oncogene, receptor tyrosine kinase","24553",562.656648524827,2.34741226584261,0.122746811272338,19.1240183065482,1.59345116600863e-81,5.78055053761285e-79,"up"
"ENSRNOG00000009265","Kcnk9","potassium two pore domain channel subfamily K member 9","84429",441.872038304387,2.81662099412425,0.148200973532195,19.0054149240279,1.53824835174951e-80,5.44078442013802e-78,"up"
"ENSRNOG00000001416","Vgf","VGF nerve growth factor inducible","29461",1340.28505834989,1.66476887254617,0.0884896131868328,18.8131557206749,5.89234951161498e-79,2.03329172903241e-76,"up"
"ENSRNOG00000007925","Pak6","p21 (RAC1) activated kinase 6","296078",2649.14626275479,1.29439232853926,0.0690388933586027,18.7487409714972,1.98228539415815e-78,6.6774699420356e-76,"up"
"ENSRNOG00000009033","Cntn2","contactin 2","25356",18327.3648275058,-0.992095664942809,0.0530426976440293,-18.7037181178224,4.61701992174371e-78,1.51910692681e-75,"down"
"ENSRNOG00000025463","C8h11orf87","similar to human chromosome 11 open reading frame 87","100125362",1227.54950866973,1.53909999471565,0.0834356569036089,18.4465497346504,5.55824437551658e-76,1.78722821420019e-73,"up"
"ENSRNOG00000009571","Wipf3","WAS/WASL interacting protein family, member 3","259242",809.151502478139,1.79244770289167,0.0976130199780526,18.3627932349054,2.60838804279486e-75,8.20077200654705e-73,"up"
"ENSRNOG00000019857","Gng7","G protein subunit gamma 7","58979",872.334518597435,1.6786245576725,0.0914740061406672,18.3508367950032,3.25067316795108e-75,9.99793999568953e-73,"up"
